sent_id	phrase_text	word_n	character_n
n01004009	通过+实际+运用+	3	6
n01004009	课程+科学+的+内容+	4	7
n01004017	年级+4+的+全国+平均+水平+	6	10
n01004017	他们+的+成绩+	3	5
n01004017	且+	1	1
n01004017	年级+8+的+全国+平均+水平+	6	10
n01005023	之下+	1	2
n01005023	于+2004+年+	3	6
n01005023	地铁站+诺玛+城际+耗+所+成本+	6	11
n01005023	103.7亿+	1	6
n01005024	很多+竞争+	2	4
n01005024	政权+转移+	2	4
n01005024	能+	1	1
n01005024	对+此+局面+	3	4
n01005024	我们+而+我们+认为+	4	7
n01005024	乔治城+商业+改善会+乔+斯顿雷+主席+	6	14
n01005031	根据+可行性+研究+	3	7
n01005031	缆车+	1	2
n01005031	乘客+	1	2
n01005031	波托马克河+	1	5
n01005031	约+四+分钟+	3	4
n01006011	目击者+位+一+警方+告诉+	5	9
n01006011	被+害人+	2	3
n01006011	在+四+月+	3	3
n01006011	嫌疑人+	1	3
n01007012	游戏+	1	2
n01007012	与+我们+的+日常+生活+	5	8
n01007012	相似+之+处+	3	4
n01008017	根据+	1	2
n01008017	人口+普查局+数据+	3	7
n01008017	比例+个+这+年+多+来+一直+在+上升+	9	12
n01008017	选举日+年+1996+之前+投票+11%+总投票额+的+只有+	9	22
n01008017	今年+	1	2
n01008017	个+这+数字+	3	4
n01008017	可能+	1	2
n01008017	再次+	1	2
n01009027	现在+Khanzir+可能+是+只+一+寂寞+的+猪+	9	18
n01009027	但+	1	1
n01009027	并+	1	1
n01009027	不是+	1	2
n01009027	一直+	1	2
n01009027	都+	1	1
n01009054	种群+不同+的+动物+	4	7
n01009054	猪+	1	1
n01009054	其他+国家+	2	4
n01009054	我们+	1	2
n01009054	动物园+	1	3
n01009054	我们+已经+要求+	3	6
n01009054	萨奇布+	1	3
n01010042	潘+沃尔卡+先生+	3	6
n01010042	曾经+	1	2
n01010042	段+一+时刻+	3	4
n01010042	自己+	1	2
n01010042	应该+	1	2
n01010042	幢+那+大楼+	3	4
n01011004	她+	1	1
n01011004	还+	1	1
n01011004	被+	1	1
n01011004	她+女儿+	2	3
n01011004	两+岁+	2	2
n01011011	警方+	1	2
n01011011	把+	1	1
n01011011	儿子+安德烈+的+脸+	4	7
n01011011	客厅+的+里+床垫+	4	6
n01011011	了+他+杀死+	3	4
n01011011	之后+	1	2
n01011011	又+	1	1
n01011011	同样+的+方式+	3	5
n01011011	安吉尔+女儿+	2	5
n01011017	不管+种+哪+情况+	4	6
n01011017	我+	1	1
n01011017	要+	1	1
n01011017	这么+	1	2
n01012003	其中+女人+个+一+雅兹迪+开始+	6	11
n01012003	随后+	1	2
n01012003	她+的+个+一+朋友+	5	6
n01012003	也+	1	1
n01013005	在+七+月+	3	3
n01013005	后+	1	1
n01013005	奥斯本+先生+	2	5
n01013005	与+个+一+美国+音箱+代理+机构+	7	11
n01013005	协议+	1	2
n01014003	法伦+迈克尔+	2	5
n01014003	根+第一+钢材+	3	5
n01014003	天+那+一+了+新投资+安全+和+工作+个+上百+技术+的+保证+	13	20
n01014003	该+效应+	2	3
n01014003	可+	1	1
n01014003	到+	1	1
n01014003	2035+年+	2	5
n01014012	为了+	1	2
n01014012	克莱德+造船+产业+	3	7
n01014012	新皇家+海军+	2	5
n01014012	在+年+2014+苏格兰+独立+之前+公投+	7	15
n01014012	承诺+	1	2
n01014012	订单+	1	2
n01015033	名人+的+名字+	3	5
n01015033	最开始+	1	3
n01015033	是+	1	1
n01015033	相当+	1	2
n01015036	名+	1	1
n01015036	直至+2007+年+	3	7
n01015036	程度+其+有+也许+还+奈特利+的+常见+观+	9	14
n01015036	其+是+名字+名+前+50+常用+之+一+	9	12
n01015036	婴儿+	1	2
n01015036	的+婴儿+	2	3
n01015036	三+	1	1
n01015036	多+	1	1
n01016014	最初+	1	2
n01016014	电池+	1	2
n01016014	罪魁+	1	2
n01016014	自己+的+组件+	3	5
n01016014	家+这+韩国+公司+	4	6
n01016014	因而+	1	2
n01016014	方+第三+电源+单元+	4	7
n01016019	一些+分析家+	2	5
n01016019	最+	1	1
n01016019	华为+	1	2
n01016019	从+三星+的+中+挫折+	5	7
n01016032	Mate+9+手机+	3	7
n01016032	个+一+像+助手+谷歌+Siri+或+苹果+的+那样+的+人工+智能+界面+	14	24
n01017005	旅行+	1	2
n01017005	专家+	1	2
n01017005	时+	1	1
n01017005	飞机+	1	2
n01017005	往往+	1	2
n01017005	不+	1	1
n01017005	空中+网络+	2	4
n01017005	而且+	1	2
n01017005	太+	1	1
n01017005	旅客+对+公司+航空+的+选择+	6	10
n01017008	已经+	1	2
n01017008	它+	1	1
n01017008	英国+集团+和+国际+航空+航空+	6	11
n01017008	一些+可靠+大致+上+的+信息+	6	10
n01017010	该+公司+	2	3
n01017010	向+BBC+	2	4
n01017010	向+乘客+	2	3
n01017010	使用费+	1	3
n01017010	航空+公司+	2	4
n01017010	自行+	1	2
n01017013	多数+大+人+	3	4
n01017013	会+	1	1
n01017013	上+飞机+	2	3
n01017013	机场+Wi-Fi+	2	7
n01017013	比+能+邮件+电子+件+这+事+发+	8	10
n01017013	更加+	1	2
n01018024	时候+	1	2
n01018024	起来+	1	2
n01018024	超能力+	1	3
n01018040	该+方案+	2	3
n01018040	通过+广告+和+赞助+	4	7
n01019004	10+周+	2	3
n01019004	项+这+课程+	3	4
n01019004	被+英国+情报+GCHQ+机构+	5	11
n01019005	一些+安全+专家+	3	6
n01019005	对+课程+该+的+意图+及+背后+其+的+设立+	10	14
n01019005	质疑+	1	2
n01020004	此前+	1	2
n01020004	博客+撰稿人+	2	5
n01020004	这些+喷气机+	2	5
n01020017	通常+	1	2
n01020017	中国+	1	2
n01020017	在+内+本周+	3	4
n01020017	许多+其他+军事+硬件+	4	8
n01020017	飞机+和+海上+等+歼击机+	5	9
n01020021	由于+	1	2
n01020021	在+未来+十+内+年+	5	6
n01020021	全球+最大+的+航空+市场+	5	9
n01020021	北京+	1	2
n01020021	在+航空+用+民+国防+以及+方面+	7	11
n01020021	野心+	1	2
n01020021	此次+展会+	2	4
n01021007	多数+人+	2	3
n01021007	少数+人+	2	3
n01021007	其+关闭+原因+	3	5
n01021007	论坛+黑客+的+杰西卡+拉布罗卡+创始人+	6	15
n01021007	在+则+一+中+消息+	5	6
n01021011	日+月+10+21+的+攻击+	6	9
n01021011	事件+最新+的+可能+很+是+	6	9
n01021011	该+攻击+	2	3
n01021011	热门+网站+	2	4
n01021011	Twitter+Spotify+和+Reddit+	4	21
n01021011	以及+	1	2
n01021011	很多+	1	2
n01021011	其他+	1	2
n01021012	分析+	1	2
n01021012	大量+的+历史+数据+	4	7
n01022002	削减+国家+碳+计划+	4	7
n01022002	联合国+	1	3
n01022002	非常+难+	2	3
n01022002	以+	1	1
n01022002	水平+	1	2
n01022002	全球+气温+	2	4
n01022002	下+2C+	2	3
n01022005	许多+科学家+	2	5
n01022005	技术+	1	2
n01022005	空气+中+的+碳+	4	5
n01022005	目前+	1	2
n01022005	巴黎+的+目标+	3	5
n01022010	正确+的+方向+	3	5
n01022010	正+	1	1
n01022010	气候+变化+	2	4
n01022010	负责人+联合国+环境+规划署+埃里克+索尔海姆+说+	7	19
n01022010	协议+巴黎+提及+	3	6
n01022010	近期+的+基加利+修正案+	4	9
n01022010	氢氟碳化合物+排放+	2	8
n01022016	方面+这+的+投资+	4	6
n01022016	在+2015+年+	3	6
n01022016	6%+	1	2
n01022016	至+2210亿+美+元+	4	8
n01022027	得到+他们+了+协定+巴黎+件+这+事+值得+	9	14
n01022027	他们+的+贡献+	3	5
n01022027	从未+	1	2
n01022027	度+1.5+的+目标+	4	7
n01023020	墨西哥+海岸+	2	5
n01023020	于+4+6+至+月+	5	5
n01023034	这+	1	1
n01023034	新限制+	1	3
n01023034	在+毁灭+并+了+物种+许多+不仅+恐龙+是+自然+环境+上+变化+	13	21
n01023034	在+上+地球+	3	4
n01023043	个+	1	1
n01023043	陨石+	1	2
n01023043	很+可能+	2	3
n01023043	其中+	1	2
n01023043	的+高含量+	2	4
n01023043	铱+	1	1
n01024010	从+地球+种子+	3	5
n01024010	从+太空+种子+	3	5
n01024010	植物+超过+70％+天+在+17+之后+存活+	8	15
n01024010	仅仅+略+于+植物+高+	5	7
n01024010	刚刚+	1	2
n01024010	66％+	1	3
n01024013	一+步+	2	2
n01024013	可以+	1	2
n01024013	在+	1	1
n01024013	国际+上+空间站+	3	6
n01024013	火箭+上+的+种子+	4	6
n01024013	个+六+月+	3	3
n01024013	上+地球+	2	3
n01024013	结果+从+实验+该+的+了+支持+提供+	8	12
n01024013	不会+	1	2
n01024013	对+它们+能力+	3	5
n01024013	任何+显著+影响+	3	6
n01024016	RHS+	1	3
n01024016	意见+	1	2
n01024016	在+实验+中+的+老师们+和+学生+	7	11
n01025025	别人+身体+部位+	3	6
n01025025	和+	1	1
n01025025	想法+	1	2
n01025025	仍旧+	1	2
n01025025	感觉+	1	2
n01025040	彻+中+化学浴+	3	5
n01025040	底+	1	1
n01025040	角质层+	1	3
n01025040	毛发+通常+是+	3	5
n01025040	塔尔罗+	1	3
n01025045	历史+纵观+	2	4
n01025045	市场+国际+头发+上+一直+着+意义+层面+政治+的+有+	11	18
n01025045	Tarlo+	1	5
n01026004	上+帖子+	2	3
n01026004	着+	1	1
n01026004	高激光束+	1	4
n01026004	今晚+	1	2
n01026004	处罚+	1	2
n01026016	深圳市+交警+	2	5
n01026016	以前+	1	2
n01026016	常规+非+处罚+	3	5
n01027007	这些+人+	2	3
n01027030	有关+党+民主+的+争论+	5	8
n01027030	白人+男性+身分+	3	6
n01027041	事后+	1	2
n01027041	为+什么+	2	3
n01027041	人们+	1	2
n01027041	给+	1	1
n01027041	特朗普+	1	3
n01027049	每个+人+	2	3
n01028022	当时+	1	2
n01028022	澳大利亚+索尼+	2	6
n01028022	嘿+	1	1
n01028022	顺便+下+一+说+	4	5
n01028022	这+一+点+	3	3
n01028022	吗+	1	1
n01028022	鲍尔+	1	2
n01029006	当+	1	1
n01029006	西格尔+	1	3
n01029006	行动+	1	2
n01029006	俄罗斯+	1	3
n01029006	克里米亚+	1	4
n01029006	已+年+于+2014+被+吞并+	6	10
n01029006	之+	1	1
n01029006	描述+	1	2
n01029006	非常+	1	2
n01029006	新闻+头条+	2	4
n01029007	那里+	1	2
n01029007	位+一+狂热+的+他+吉他手+	6	9
n01029007	同年+	1	2
n01029007	演唱会+	1	3
n01029011	近年+	1	2
n01029011	亦+	1	1
n01029011	经常+	1	2
n01029011	祖母+西格尔+的+符拉迪沃斯托克+自+地区+俄罗斯+远东+的+来+	10	23
n01029011	自己+他+	2	3
n01029011	在+九+月+	3	3
n01029011	堪察加+库页岛+和+半岛+	4	9
n01029014	贝尔格莱德+首都+	2	7
n01029014	所+一+武术+学校+	4	6
n01029014	于+今年+较早+时候+	4	7
n01029014	塞尔维亚+国籍+	2	6
n01030005	名+一+警方+发言人+	4	7
n01030005	美联社+	1	3
n01030005	口角+	1	2
n01030005	继而+	1	2
n01030005	语言+冲突+	2	4
n01030005	伤亡+人员+报告+	3	6
n01030006	影片+卡隆+的+部+上+一+是+奥斯卡+获奖+地心+引力+影片+	12	20
n01030006	事故+	1	2
n01030006	片场+	1	2
n01030008	据+	1	1
n01030008	市+公安局+	2	4
n01030008	区+	1	1
n01030008	周二+	1	2
n01030008	大群+一+人+	3	4
n01030008	打斗+	1	2
n01031005	年+约+20+的+努力+	5	7
n01031005	研究+人员+	2	4
n01031005	潜力+	1	2
n01031005	男性+激素+避孕药+	3	7
n01031021	方法+男性+激素+避孕+的+正确+组合+	7	13
n01031021	旅程+漫长+中+的+在+	5	7
n01031021	一+	1	1
n01032032	宗教+信仰+	2	4
n01032032	很多+MLA+	2	5
n01032032	新+的+立法+	3	4
n01033005	肿瘤+的+DNA+	3	6
n01033005	癌症+其他+的+成因+	4	7
n01033012	该+分析+	2	3
n01033012	在+总数+数目+和+突变+肿瘤+DNA+的+之间+的+直接+联系+	12	21
n01033012	一+中+生+	3	3
n01033021	膀胱+	1	2
n01033021	然而+他们+未能+组织+在+中+趋势+相同+的+找到+	10	17
n01033021	它们+	1	2
n01033021	直接+	1	2
n01033021	出+	1	1
n01033021	联系+	1	2
n01033028	Papworth+剑桥+的+Addenbrooke+和+医院+	6	25
n01033028	Pugh+女士+	2	6
n01033031	右肺+Pugh+女士+的+肿瘤+	5	11
n01033031	越来越+	1	3
n01033031	但+扫描+显示+	3	5
n01033031	因+此+	2	2
n01033031	试验+	1	2
n01034033	如果+	1	2
n01034033	特朗普+唐纳德+	2	6
n01034033	与+他+	2	2
n01034033	一道+	1	2
n01034033	任何+共同+议程+	3	6
n01034033	这里+的+政府+	3	5
n01034033	仍+	1	1
n01034033	华盛顿+	1	3
n01034033	加拿大+的+利益+和+企业+	5	9
n01034060	特鲁多+	1	3
n01034060	对+总统+美国+任+第45+的+要求+	7	12
n01034060	无论+	1	2
n01035004	尽管+	1	2
n01035004	今天+上午+	2	4
n01035004	照片+	1	2
n01035004	B.C.+的+警方+	3	7
n01035004	显然+	1	2
n01035004	致命+	1	2
n01035004	高中+阿伯茨福德+的+年轻+女孩+	5	12
n01035004	对+个+这+人+	4	4
n01035004	疑问+	1	2
n01035004	答案+	1	2
n01035013	早前+	1	2
n01035013	克莱恩+	1	3
n01035013	似乎+	1	2
n01035013	犯罪+历史+	2	4
n01035013	B.C.+警方+	2	6
n01035013	关于+模糊+行踪+他+最近+的+的+细节+	8	13
n01035025	阿伯兹福德+	1	5
n01035025	与+所+这+女孩+名+那+两+说+或+确切+更+的+学校+	13	16
n01035025	任何+联系+	2	4
n01035025	我们+不+认为+	3	5
n01035030	牢房+	1	2
n01035030	法院+的+听证会+	3	6
n01036002	安大略省+	1	4
n01036002	房地产+经纪人+协会+	3	8
n01036002	需要+	1	2
n01036002	更多+的+工作+	3	5
n01036002	消费者+	1	3
n01036002	代理商+	1	3
n01036002	道德+不+行为+	3	5
n01036020	省内+代理人+	2	5
n01036020	安大略省+的+房地产+RECO+理事会+	5	15
n01036020	更大+的+执法+调查+和+权力+	6	10
n01036033	RECO+	1	4
n01036033	向+代理+	2	3
n01036033	最高+罚款+	2	4
n01037020	日益+	1	2
n01037020	呼声+	1	2
n01037020	但是+阶级+中国+中产+空气+大城市+中+的+有毒+控诉+	10	19
n01037020	这些+雾霾+	2	4
n01037020	日+复+一+日+	4	4
n01038021	特别+	1	2
n01038021	巴西+南非+印度+中国+和+等+像+	7	11
n01038021	大型+	1	2
n01038021	新兴+	1	2
n01038021	排放+	1	2
n01038021	很多+很多+国家+	3	6
n01038021	逐渐+	1	2
n01038021	起+	1	1
n01038021	责任+	1	2
n01038021	温室+气体+排放+	3	6
n01038021	中+	1	1
n01038021	我们+看到+	2	4
n01038021	Guilbeault+	1	10
n01038025	他+的+个+第一+任期+	5	7
n01038025	协定+巴黎+中+的+条款+	5	8
n01039013	努力+	1	2
n01039013	下+聚光灯+	2	4
n01039013	族裔+和+少数+女性+	4	7
n01039013	同时+此+与+克林顿+盟友们+和+指责+	7	13
n01039013	他+的+性情+	3	4
n01039018	兄弟们+	1	3
n01039018	我们+的+国家+	3	5
n01039039	特朗普+的+梅拉尼亚+特朗普+妻子+	5	13
n01039039	自+月+七+的+共和党+全国+代表+以来+大会+	9	15
n01039039	首次+	1	2
n01039039	于+中+活动+	3	4
n01040028	像+Rai+	2	4
n01040028	学校+	1	2
n01040028	与+辅导员+	2	4
n01040028	什么+事+	2	3
n01040028	学生+已经+谈论+	3	6
n01040028	最大+安慰+	2	4
n01040028	她+的+朋友们+	3	5
n01041006	疼痛+	1	2
n01041006	对+病人+	2	3
n01041006	这+是+场+一+灾难+	5	6
n01041006	Mailis+	1	6
n01041006	在+四+周+	3	3
n01041006	对+CBC+新闻+	3	6
n01041018	梅尔里斯+	1	4
n01041018	医生+工具+这些+没有+	4	8
n01041018	疫苗+和+处方笺+	3	6
n01042004	就+人员+有关+原住民+与+互动+一+事+进行+	9	15
n01042004	问题+	1	2
n01042004	安大略省+警方+独立+审查+格里+迈科内尔里+主任+	7	19
n01042004	事项+	1	2
n01042004	本周+	1	2
n01042008	该+覆核+	2	3
n01042008	警官+月+九+Facebook+在+上+煽动性+的+言论+	9	20
n01042008	自+安大略省+北部+城市+	4	9
n01043005	因+成功+其+超出+或+预期+的+谓+所+绩效+工资+	11	16
n01043005	$150万+	1	5
n01043005	高管们+	1	3
n01043005	平均+	1	2
n01043005	大约+	1	2
n01043005	$15000+	1	6
n01043014	预算+它+的+年度+元+十四亿+美+超过+	8	13
n01043014	员工+	1	2
n01043014	6000+人+	2	5
n01043025	政府+联邦+主动+工资+部门+每个+的+总绩效+水平+和+奖金+报告+	12	23
n01043025	但+发布+最新+的+网上+信息+是+2013-2014+	8	20
n01043025	两+年+	2	2
n01043027	绩效+总额+和+奖金+工资+	5	9
n01043027	150万+	1	4
n01043027	差+	1	1
n01043027	和+2015-2016+年+	3	11
n01044004	于+2004+年+至+2006+间+年+	7	13
n01044004	委员会+	1	3
n01044004	赞助+联邦+丑闻+	3	6
n01044004	戈梅里+	1	3
n01044004	对于+	1	2
n01044004	公众+对+法治+的+信心+	5	8
n01044004	这些+机构+	2	4
n01044004	必+	1	1
n01044004	不可+	1	2
n01044009	在+过去+的+两+内+天+	6	7
n01044009	记者+名+至少+另外+六+魁北克省+被+了+目标+行动+监视+警察+省+的+件+这+事+当做+	18	29
n01045010	政党+和+政治家+	3	6
n01045010	因为+	1	2
n01045010	财务+的+捐助+	3	5
n01045010	这些+组织+或+个人+	4	7
n01045010	优先权+或是+明显+的+进入+权利+	6	12
n01045010	应该+不+而+有+	4	5
n01045010	上+指南+	2	3
n01045010	这样+	1	2
n01045035	达菲+的+所有+指控+	4	7
n01045035	法官+	1	2
n01045035	在+达菲+的+欺诈+违反+和+信托+中+庭审+	9	14
n01045035	参议院+的+规定+	3	6
n01046003	现在+	1	2
n01046003	手机+	1	2
n01046003	远+	1	1
n01046036	SaskTel+的+数据+无限+Lindsay+Gay+用户+	7	24
n01046036	个+上+月+	3	3
n01046057	Rogers+	1	6
n01046057	最近+	1	2
n01046057	个+一+新+的+应用+工具+	6	8
n01046057	客户+	1	2
n01046057	其+数据+使用量+	3	6
n01047048	不断+	1	2
n01047048	争取+	1	2
n01048008	租赁+市场+	2	4
n01048008	这些+预测+	2	4
n01048008	与+新公寓+的+比例+	4	7
n01048008	投资人+国内+的+在+市场+大多伦多市+房地产+上+的+重要+作用+	11	23
n01049022	您+	1	1
n01049022	在+夜晚+	2	3
n01049022	公司+总部+	2	4
n01049022	科罗拉多州+丹佛市+	2	8
n01049022	品种+这+一+可以+疼痛+背部+缓解+	7	12
n01049022	品种+这+一+可以+恶心+缓解+	6	10
n01049022	产品+种+这+能+帮助+	5	7
n01049022	Dietrich+	1	8
n01049022	大麻+	1	2
n01049033	法律+框架+	2	4
n01049033	个+这+草根+的+起源+	5	7
n01049033	种+一+民间+的+疗法+	5	7
n01049033	情绪+	1	2
n01049033	那么+	1	2
n01049033	公司+	1	2
n01049033	就+	1	1
n01049033	只+	1	1
n01050006	人体+	1	2
n01050006	血红蛋白+	1	4
n01050006	铁+是+元素+	3	4
n01050006	细胞+红+中+的+蛋白质+	5	8
n01050006	将+氧气+	2	3
n01050006	组织+身体+中+的+各个+给+	6	9
n01050009	目前+的+等候+时间+	4	7
n01050009	8+	1	1
n01050014	水平+正常+的+血红蛋白+有+	5	10
n01050014	但+储备+总体+的+铁+却+偏低+	7	10
n01050014	加拿大+血液+CBS+服务+	4	10
n01050019	新+的+铁+元素+指导+方针+	6	9
n01050019	更多+的+捐献者+	3	6
n01051004	Plano+德克萨斯州+的+Margaret+Boemer+准妈妈+	6	28
n01051004	孩子+她+的+才+能+下来+存活+	7	10
n01051004	未+	1	1
n01051004	种+一+罕见+的+情况+	5	7
n01051004	手术+	1	2
n01051004	超声波+检测+	2	5
n01051004	变+	1	1
n01051004	得+	1	1
n01051006	前+	1	1
n01051006	从+宝宝+的+尾骨+	4	6
n01051006	出来+	1	2
n01051006	骶尾部+畸胎瘤+	2	6
n01051006	一+种+	2	2
n01051007	在+中+婴儿+	3	4
n01051007	它+是+常见+最+的+肿瘤+	6	8
n01051007	发生率+	1	3
n01052004	84+	1	2
n01052004	高龄+	1	2
n01052006	她+的+故事+	3	4
n01052006	在+文坛+	2	3
n01052006	光辉+的+印记+	3	5
n01052006	一+个+	2	2
n01053008	有些+	1	2
n01053008	Bono+是+其中+之+一+	5	9
n01053008	Leive+	1	5
n01053008	在+最近+的+中+访谈+	5	7
n01053036	20+岁+	2	3
n01053036	行动+欺凌+反对+	3	6
n01053036	女孩们+	1	3
n01053036	自身+审美+标准+	3	6
n01053036	也是+	1	2
n01053036	积极+	1	2
n01053041	呼声+她+的+了+世界+传遍+	6	9
n01054011	一旦+	1	2
n01054011	官方+的+派对+照片+	4	7
n01054011	媒体+社交+就+会+评论+发表+	6	10
n01054017	土著+在内+群体+	3	6
n01054017	许多+人+	2	3
n01054017	原住民+文化+	2	5
n01055008	听证会+这些+CRTC+的+目的+	5	12
n01055008	反馈+	1	2
n01055008	行业+利益+公众+和+相关者+	5	10
n01055038	不仅+	1	2
n01055038	娱乐+内容+	2	4
n01055038	这+同样+也+于+教育+科研+适用+	7	11
n01055038	政治+	1	2
n01055047	毕竟+互联网+并+不是+奢侈品+	5	11
n01057014	地球+的+赤道+	3	5
n01057014	个+一+圆环+	3	4
n01057014	一起+	1	2
n01057014	碎片+	1	2
n01057014	在+重力+的+下+作用+	5	7
n01057014	月亮+	1	2
n01057036	不过+	1	2
n01058037	希尔斯堡+教堂山+外+镇区+	4	10
n01058037	共和党+总部+	2	5
n01058052	北卡罗莱纳州+	1	6
n01058052	于+2013+年+	3	6
n01058052	严格+的+投票+权利+法案+	5	9
n01058052	教堂+附近+	2	4
n01058052	坎贝尔+	1	3
n01058052	如何+	1	2
n01058052	困难+	1	2
n01058064	新老想法+	1	4
n01058064	通过+部分+以及+奇特+冲突+	5	10
n01058064	选举+对于+人+他+周围+的+影响+	7	11
n01059008	或者+	1	2
n01059008	数据+种+这+经济+辞令+与+政治+之间+的+不一致+	10	17
n01059008	本+	1	1
n01059008	应+	1	1
n01059019	共和党+经济学家+	2	7
n01059019	不要+	1	2
n01059019	这+一+数据+	3	4
n01059019	他们+政党+经济+政策+	4	8
n01059025	G.D.P+增长+	2	7
n01059025	在+执政+华盛顿+林肯+和+期间+	6	11
n01059025	我+根本+不+知道+	4	6
n01059025	在+方面+这些+的+体制+发展+	6	10
n01059025	影响+	1	2
n01059054	差异+苏拉+特朗普+和+罗马+美国+和+之间+的+于+相似性+它们+的+大+	14	24
n01059054	不能+	1	2
n01059054	他们+的+相似+之+处+	5	7
n01060069	一些+不同+的+东西+	4	7
n01060069	你+要+地方+看看+	4	6
n01060069	我们+可以+做+得+更好+	5	8
n01060069	地方+	1	2
n01060069	遗憾+	1	2
n01061016	克林顿+	1	3
n01061016	第一+夫人+	2	4
n01061016	批评+	1	2
n01061016	变得+	1	2
n01061016	卡雷尔+	1	3
n01061016	人意+	1	2
n01061023	我+到+了+权利+感受+	5	7
n01061023	唐纳德+特朗普+的+John+Di+Domenico+扮演者+	7	24
n01061023	在+去年+	2	3
n01061023	对+Slate+	2	6
n01061041	2016+年+	2	5
n01061041	疯狂+程度+	2	4
n01061041	比+废话+	2	3
n01061041	更+	1	1
n01061041	个+一+威胁+	3	4
n01061041	Karel+	1	5
n01062035	堆+一+东西+	3	4
n01062035	想+	1	1
n01062035	那+种+	2	2
n01062049	广告+	1	2
n01063011	Miami+Bass+音乐+	3	11
n01063011	屁股+	1	2
n01063011	对+艺术+	2	3
n01063011	兴趣+	1	2
n01063011	事+	1	1
n01063043	在+最近+的+次+一+中+采访+	7	9
n01063043	Zayion+和+ZAY+	3	10
n01063043	过程+	1	2
n01063043	用+家+笔记本+	3	5
n01063043	Knuck+他们+的+If+You+Buck+的+版本+	8	20
n01063048	这些+挑战+	2	4
n01063048	和+而+歌曲+挑战+	4	6
n01063048	把+神经+系统+	3	5
n01063048	视频+那+大量+疯传+到+	5	8
n01063048	清晰度+	1	3
n01063051	不论+	1	2
n01063051	艺术性+	1	3
n01063051	意义+	1	2
n01063051	复兴+他们+的+吸引力+个+一+挑战+绝妙+的+的+强调+	11	18
n01064009	柏拉图+	1	3
n01064009	将+权力+	2	3
n01064009	守护者们+	1	4
n01064009	精心+	1	2
n01064009	安全+	1	2
n01064096	和+许多+人+	3	4
n01064096	个+近几+月+	3	4
n01064096	感到+	1	2
n01064113	追溯+投票+	2	4
n01064113	卡普兰+	1	3
n01064113	学者+的+理智+不+说话+	5	8
n01064113	尼罗河+	1	3
n01064113	比+	1	1
n01064113	法老王+	1	3
n01065073	在+她+行为+和+她+与+人+其它+的+当中+	10	13
n01065073	艺术性+显然+的+东西+	4	8
n01066045	该+基金会+	2	4
n01066045	排字版+的+Traum，+Zettel's+	4	18
n01066045	不愿+	1	2
n01066045	影印版+照片+	2	5
n01066045	草稿+风格+	2	4
n01066045	2010+年+	2	5
n01066045	为+人+	2	2
n01066045	进入+标准+	2	4
n01066068	通过+电邮+	2	4
n01066068	与+Woods+	2	6
n01066068	个+一+字源+	3	4
n01066093	他+完全+了+健康+自己+的+忽视+	7	11
n01066093	他+的+爱丽丝+妻子+	4	7
n01067014	在+展览+的+每幅+地图+	5	8
n01067014	自己+的+故事+	3	5
n01067014	全+	1	1
n01067023	同时+	1	2
n01067023	第一+次+	2	3
n01067023	是+用+被+于+考试+军事+院校+中+国防部+英国+的+地图+	12	19
