sent_id	lds_text	word_n	character_n
n01002058	她+的+	2	2
n01002058	所言+所行+	2	4
n01002058	简直+令+	2	3
n01002058	人+难以置信+	2	5
n01003007	最高+限额+	2	4
n01003007	为+	1	1
n01003007	每人+	1	2
n01003007	5,000+	1	5
n01003007	美+元+	2	2
n01003010	在+	1	1
n01003010	同+	1	1
n01003010	一+场地+	2	3
n01003010	在+	1	1
n01003010	十+月+初+	3	3
n01003010	政权+	1	2
n01003010	转移+团队+	2	4
n01003010	会见+了+	2	3
n01003010	技术+团队+的+	3	5
n01003010	说客+代表+	2	4
n01003010	他们+	1	2
n01003010	分别+来+自+	3	4
n01003010	Uber+公司+	2	6
n01003010	美国+	1	2
n01003010	电影+协会+	2	4
n01003010	美国+	1	2
n01003010	消费+	1	2
n01003010	科技+协会+	2	4
n01003010	及+	1	1
n01003010	其他+团体+	2	4
n01003012	这+次+集会+	3	4
n01003012	原本+定+	2	3
n01003012	在+	1	1
n01003012	几+个+街区+之外+	4	6
n01003012	的+	1	1
n01003012	H+街+上+	3	3
n01003012	华盛顿+的+	2	4
n01003012	私人+	1	2
n01003012	大都会+俱乐部+举行+	3	8
n01003013	也许+	1	2
n01003013	着装+要求+	2	4
n01003013	过+	1	1
n01003013	于+沉闷+	2	3
n01004009	而+不是+	2	3
n01004009	作+为+	2	2
n01004009	一+个+	2	2
n01004009	章节+	1	2
n01004009	独立+的+	2	3
n01004009	把+	1	1
n01004009	科学+	1	2
n01004009	研究+方法+	2	4
n01004009	来+教授+	2	3
n01004009	例如+	1	2
n01004009	学生+	1	2
n01004009	通过+	1	2
n01004009	实际+运用+	2	4
n01004009	来+学习+	2	3
n01004009	科学+课程+的+	3	5
n01004009	内容+	1	2
n01004017	属+于+	2	2
n01004017	4+年级+的+	3	4
n01004017	全国+	1	2
n01004017	平均+水平+	2	4
n01004017	他们+的+	2	3
n01004017	成绩+	1	2
n01004017	且+优+于+	3	3
n01004017	8+年级+的+	3	4
n01004017	全国+	1	2
n01004017	平均+水平+	2	4
n01005023	相比+之下+	2	4
n01005023	于+	1	1
n01005023	2004+年+开业+的+	4	8
n01005023	修建+	1	2
n01005023	诺玛+	1	2
n01005023	城际+地铁站+	2	5
n01005023	所+耗+成本+	3	4
n01005023	为+	1	1
n01005023	103.7亿+	1	6
n01005023	美+元+	2	2
n01005024	面临+	1	2
n01005024	很多+竞争+	2	4
n01005024	政权+转移+	2	4
n01005024	能+	1	1
n01005024	对+	1	1
n01005024	此+局面+有+	3	4
n01005024	所+帮助+	2	3
n01005024	我们+	1	2
n01005024	而+	1	1
n01005024	我们+认为+	2	4
n01005024	乔治城+	1	3
n01005024	商业+	1	2
n01005024	改善会+主席+乔+	3	6
n01005024	斯顿雷+	1	3
n01005024	说道+	1	2
n01005031	根据+	1	2
n01005031	可行性+研究+估计+	3	7
n01005031	乘坐+缆车+	2	4
n01005031	乘客+	1	2
n01005031	穿越+波托马克河+	2	7
n01005031	需时+	1	2
n01005031	约+	1	1
n01005031	四+分钟+	2	3
n01006011	一+位+目击者+告诉+警方+	5	9
n01006011	被+害人+	2	3
n01006011	曾+	1	1
n01006011	在+	1	1
n01006011	四+月+袭击+过+	4	5
n01006011	嫌疑人+	1	3
n01007012	游戏+	1	2
n01007012	与+	1	1
n01007012	我们+的+	2	3
n01007012	日常+生活+有+	3	5
n01007012	相似+之+	2	3
n01007012	处+	1	1
n01008017	稳步+	1	2
n01008017	根据+	1	2
n01008017	人口+	1	2
n01008017	普查局+数据+显示+	3	7
n01008017	所+接收+的+	3	4
n01008017	这+个+比例+	3	4
n01008017	多+年+来+	3	3
n01008017	一直+	1	2
n01008017	在+	1	1
n01008017	上升+	1	2
n01008017	1996+年+选举日+之前+	4	10
n01008017	投票+只有+	2	4
n01008017	总投票额+的+	2	5
n01008017	11%+	1	3
n01008017	今年+	1	2
n01008017	这+个+数字+	3	4
n01008017	可能+	1	2
n01008017	再次+激增+	2	4
n01009027	现在+	1	2
n01009027	Khanzir+	1	7
n01009027	可能+	1	2
n01009027	是+	1	1
n01009027	一+只+	2	2
n01009027	寂寞+的+	2	3
n01009027	猪+	1	1
n01009027	但+	1	1
n01009027	他+	1	1
n01009027	并+	1	1
n01009027	不是+	1	2
n01009027	一直+	1	2
n01009027	都+孤独+	2	3
n01009054	用+	1	1
n01009054	不同+种群+的+	3	5
n01009054	动物+包括+猪+	3	5
n01009054	其他+国家+	2	4
n01009054	来+帮助+	2	3
n01009054	我们+扩充+动物园+	3	7
n01009054	我们+	1	2
n01009054	已经+要求+	2	4
n01009054	萨奇布+说+	2	4
n01010042	潘+	1	1
n01010042	沃尔卡+先生+说+	3	6
n01010042	曾经+有+	2	3
n01010042	一+段+时刻+	3	4
n01010042	他们+觉得+	2	4
n01010042	自己+	1	2
n01010042	应该+离开+	2	4
n01010042	那+幢+大楼+	3	4
n01011004	她+	1	1
n01011004	还+	1	1
n01011004	被+指控+	2	3
n01011004	试图+	1	2
n01011004	杀死+	1	2
n01011004	她+	1	1
n01011004	女儿+	1	2
n01011004	两+岁+大+的+	4	4
n01011011	警方+表示+	2	4
n01011011	把+	1	1
n01011011	儿子+安德烈+	2	5
n01011011	的+	1	1
n01011011	脸+按进+	2	3
n01011011	客厅+的+	2	3
n01011011	床垫+里+	2	3
n01011011	她+	1	1
n01011011	杀死+了+	2	3
n01011011	他+	1	1
n01011011	之后+	1	2
n01011011	又+试图+	2	3
n01011011	用+	1	1
n01011011	同样+的+	2	3
n01011011	方式+	1	2
n01011011	杀死+女儿+安吉尔+	3	7
n01011017	不管+	1	2
n01011017	哪+种+情况+	3	4
n01011017	我+	1	1
n01011017	都+	1	1
n01011017	要+坐牢+	2	3
n01011017	希望+	1	2
n01011017	这么+做+	2	3
n01011017	是+	1	1
n01011017	的+	1	1
n01011017	值得+	1	2
n01012003	哭泣+	1	2
n01012003	其中+	1	2
n01012003	一+个+	2	2
n01012003	雅兹迪+女人+开始+	3	7
n01012003	随后+	1	2
n01012003	她+的+	2	2
n01012003	一+个+朋友+	3	4
n01012003	也+开始+	2	3
n01012003	哭泣+	1	2
n01013005	在+	1	1
n01013005	七+月+	2	2
n01013005	被+解雇+后+	3	4
n01013005	奥斯本+先生+	2	5
n01013005	与+	1	1
n01013005	一+个+	2	2
n01013005	美国+	1	2
n01013005	音箱+	1	2
n01013005	代理+机构+签订+了+	4	7
n01013005	协议+	1	2
n01014003	迈克尔+法伦+	2	5
n01014003	说+	1	1
n01014003	切断+	1	2
n01014003	第一+根+钢材+	3	5
n01014003	的+	1	1
n01014003	那+	1	1
n01014003	一+天+保证+了+	4	5
n01014003	新投资+	1	3
n01014003	和+	1	1
n01014003	上百+个+	2	3
n01014003	技术+工作+的+	3	5
n01014003	安全+	1	2
n01014003	该+效应+	2	3
n01014003	可+持续+到+	3	4
n01014003	2035+年+	2	5
n01014012	为了+保全+	2	4
n01014012	克莱德+	1	3
n01014012	造船+产业+	2	4
n01014012	新皇家+海军+	2	5
n01014012	在+	1	1
n01014012	2014+年+	2	5
n01014012	苏格兰+	1	3
n01014012	独立+公投+之前+	3	6
n01014012	许下+	1	2
n01014012	承诺+	1	2
n01014012	下达+订单+	2	4
n01014012	的+	1	1
n01015033	显而易见+的+	2	5
n01015033	是+	1	1
n01015033	名人+的+	2	3
n01015033	名字+	1	2
n01015033	最开始+	1	3
n01015033	是+	1	1
n01015033	相当+罕见+的+	3	5
n01015036	名+	1	1
n01015036	为+凯拉+的+	3	4
n01015036	名+	1	1
n01015036	为+奇尔拉+的+	3	5
n01015036	而+	1	1
n01015036	直至+	1	2
n01015036	2007+年+	2	5
n01015036	观+	1	1
n01015036	其+	1	1
n01015036	也许+	1	2
n01015036	还+有+奈特利+	3	5
n01015036	的+	1	1
n01015036	常见+程度+	2	4
n01015036	其+	1	1
n01015036	是+	1	1
n01015036	前+	1	1
n01015036	50+名+	2	3
n01015036	常用+名字+之+	3	5
n01015036	一+	1	1
n01015036	婴儿+	1	2
n01015036	是+	1	1
n01015036	婴儿+的+	2	3
n01015036	三+倍+多+	3	3
n01016014	最初+以为+	2	4
n01016014	电池+故障+	2	4
n01016014	是+	1	1
n01016014	罪魁+祸首+	2	4
n01016014	替代+	1	2
n01016014	自己+的+	2	3
n01016014	组件+	1	2
n01016014	这+家+	2	2
n01016014	韩国+公司+	2	4
n01016014	因而+	1	2
n01016014	改用+	1	2
n01016014	第三+方+	2	3
n01016014	电源+单元+	2	4
n01016019	一些+分析家+认为+	3	7
n01016019	最+有+可能+	3	4
n01016019	华为+	1	2
n01016019	从+	1	1
n01016019	三星+的+	2	3
n01016019	挫折+中+	2	3
n01016019	受益+	1	2
n01016032	Mate+9+	2	5
n01016032	手机+缺少+	2	4
n01016032	一+个+	2	2
n01016032	像+	1	1
n01016032	谷歌+助手+	2	4
n01016032	或+	1	1
n01016032	苹果+的+	2	3
n01016032	Siri+	1	4
n01016032	那样+的+	2	3
n01016032	人工+	1	2
n01016032	智能+界面+	2	4
n01017005	但+有+	2	2
n01017005	旅行+	1	2
n01017005	专家+警告+	2	4
n01017005	说+	1	1
n01017005	飞行+时+	2	3
n01017005	飞机+	1	2
n01017005	配置+的+	2	3
n01017005	往往+	1	2
n01017005	不+可靠+	2	3
n01017005	空中+网络+	2	4
n01017005	而且+	1	2
n01017005	不+	1	1
n01017005	太+	1	1
n01017005	可能+影响+	2	4
n01017005	旅客+	1	2
n01017005	对+	1	1
n01017005	航空+公司+	2	4
n01017005	的+	1	1
n01017005	选择+	1	2
n01017008	已经+破解+了+	3	5
n01017008	它+	1	1
n01017008	但+	1	1
n01017008	可能+	1	2
n01017008	英国+航空+	2	4
n01017008	和+	1	1
n01017008	国际+	1	2
n01017008	航空+集团+	2	4
n01017008	并+	1	1
n01017008	可+提供+	2	3
n01017008	一些+	1	2
n01017008	大致+上+	2	3
n01017008	可靠+的+	2	3
n01017008	信息+	1	2
n01017010	该+公司+	2	3
n01017010	向+BBC+表示+	3	6
n01017010	是否+	1	2
n01017010	向+乘客+收取+使用费+	4	8
n01017010	应该+由+	2	3
n01017010	航空+公司+	2	4
n01017010	自行+决定+	2	4
n01017013	大+多数+人+	3	4
n01017013	会+认为+	2	3
n01017013	在+飞机+上+	3	4
n01017013	机场+Wi-Fi+	2	7
n01017013	比+	1	1
n01017013	能+	1	1
n01017013	发+	1	1
n01017013	电子+邮件+	2	4
n01017013	这+件+	2	2
n01017013	事+	1	1
n01017013	更加+有用+	2	4
n01018024	有+时候+	2	3
n01018024	它+	1	1
n01018024	看+起来+	2	3
n01018024	像+超能力+	2	4
n01018040	该+方案+	2	3
n01018040	通过+赞助+	2	4
n01018040	和+广告+	2	3
n01018040	来+盈利+	2	3
n01019004	为期+	1	2
n01019004	10+周+	2	3
n01019004	的+	1	1
n01019004	这+项+	2	2
n01019004	课程+	1	2
n01019004	已经+	1	2
n01019004	被+	1	1
n01019004	英国+	1	2
n01019004	情报+机构+GCHQ+	3	8
n01019004	认证+了+	2	3
n01019005	但是+	1	2
n01019005	一些+	1	2
n01019005	安全+专家+	2	4
n01019005	对+	1	1
n01019005	该+课程+的+	3	4
n01019005	设立+	1	2
n01019005	及+	1	1
n01019005	其+背后+的+	3	4
n01019005	意图+	1	2
n01019005	提出+了+	2	3
n01019005	质疑+	1	2
n01020004	此前+只有+	2	4
n01020004	博客+撰稿人+见+过+	4	7
n01020004	这些+喷气机+	2	5
n01020017	通常+	1	2
n01020017	中国+	1	2
n01020017	将+	1	1
n01020017	在+本周+内+	3	4
n01020017	展示+	1	2
n01020017	许多+	1	2
n01020017	其他+	1	2
n01020017	军事+硬件+如+歼击机+	4	8
n01020017	和+	1	1
n01020017	海上+飞机+	2	4
n01020017	等+	1	1
n01020021	由于+	1	2
n01020021	中国+	1	2
n01020021	将+	1	1
n01020021	在+	1	1
n01020021	未来+	1	2
n01020021	十+年+内+	3	3
n01020021	成+为+	2	2
n01020021	全球+	1	2
n01020021	最大+的+	2	3
n01020021	航空+市场+	2	4
n01020021	北京+	1	2
n01020021	在+	1	1
n01020021	民+用+航空+	3	4
n01020021	以及+国防+	2	4
n01020021	方面+展示+野心+	3	6
n01020021	的+	1	1
n01020021	此次+展会+	2	4
n01020021	将+	1	1
n01020021	是+	1	1
n01020021	机会+	1	2
n01021007	不幸+的+	2	3
n01021007	再次+证明+了+	3	5
n01021007	替+	1	1
n01021007	多数+人+	2	3
n01021007	少数+人+	2	3
n01021007	毁坏+了+	2	3
n01021007	它+	1	1
n01021007	解释+	1	2
n01021007	其+	1	1
n01021007	关闭+原因+	2	4
n01021007	的+	1	1
n01021007	是+	1	1
n01021007	黑客+论坛+的+	3	5
n01021007	创始人+杰西卡+	2	6
n01021007	拉布罗卡+	1	4
n01021007	在+	1	1
n01021007	一+则+消息+中+	4	5
n01021007	写道+	1	2
n01021011	指+	1	1
n01021011	10+月+	2	3
n01021011	21+日+的+	3	4
n01021011	攻击+	1	2
n01021011	最新+的+	2	3
n01021011	事件+	1	2
n01021011	很+可能+是+	3	4
n01021011	该+攻击+令+	3	4
n01021011	热门+网站+例如+Reddit+Twitter+	5	19
n01021011	和+Spotify+	2	8
n01021011	以及+	1	2
n01021011	很多+	1	2
n01021011	其他+网站+	2	4
n01021011	都+挂+了+	3	3
n01021012	分析+表明+	2	4
n01021012	已经+使用+了+	3	5
n01021012	大量+的+	2	3
n01021012	历史+数据+	2	4
n01021012	造成+	1	2
n01021012	中断+	1	2
n01022002	回顾+	1	2
n01022002	国家+削减+碳+	3	5
n01022002	计划+	1	2
n01022002	时+	1	1
n01022002	联合国+	1	3
n01022002	说+	1	1
n01022002	他们+	1	2
n01022002	非常+难+	2	3
n01022002	以+实现+	2	3
n01022002	水平+	1	2
n01022002	保持+	1	2
n01022002	全球+气温+上升+2C+下+	5	9
n01022002	所+需要+的+	3	4
n01022005	许多+科学家+说+	3	6
n01022005	需要+	1	2
n01022005	技术+	1	2
n01022005	去除+	1	2
n01022005	空气+中+	2	3
n01022005	的+	1	1
n01022005	碳+	1	1
n01022005	的+	1	1
n01022005	目前+	1	2
n01022005	来+满足+	2	3
n01022005	巴黎+的+	2	3
n01022005	目标+	1	2
n01022010	朝着+	1	2
n01022010	正确+的+	2	3
n01022010	方向+	1	2
n01022010	我们+	1	2
n01022010	正+	1	1
n01022010	前进+	1	2
n01022010	将+减缓+	2	3
n01022010	气候+变化+	2	4
n01022010	联合国+	1	3
n01022010	环境+	1	2
n01022010	规划署+负责人+埃里克+	3	9
n01022010	索尔海姆+	1	4
n01022010	说+	1	1
n01022010	巴黎+协议+提及+	3	6
n01022010	近期+的+	2	3
n01022010	基加利+修正案+	2	6
n01022010	也+提及+	2	3
n01022010	减少+	1	2
n01022010	氢氟碳化合物+排放+	2	8
n01022016	这+方面+的+	3	4
n01022016	投资+	1	2
n01022016	在+	1	1
n01022016	2015+年+增长+了+	4	8
n01022016	6%+	1	2
n01022016	至+	1	1
n01022016	2210亿+	1	5
n01022016	美+元+	2	2
n01022027	庆贺+	1	2
n01022027	他们+得到+了+	3	5
n01022027	巴黎+协定+	2	4
n01022027	这+件+	2	2
n01022027	事+	1	1
n01022027	值得+	1	2
n01022027	但+	1	1
n01022027	目前+	1	2
n01022027	他们+的+	2	3
n01022027	贡献+	1	2
n01022027	从未+达到+了+	3	5
n01022027	1.5+度+的+	3	5
n01022027	目标+	1	2
n01023020	在+	1	1
n01023020	墨西哥+海岸+	2	5
n01023020	它+	1	1
n01023020	于+	1	1
n01023020	4+	1	1
n01023020	至+6+	2	2
n01023020	月+	1	1
n01023020	举行+	1	2
n01023034	这+	1	1
n01023034	将+增加+新限制+	3	6
n01023034	在+	1	1
n01023034	并+毁灭+了+	3	4
n01023034	许多+物种+	2	4
n01023034	不仅+	1	2
n01023034	是+恐龙+	2	3
n01023034	自然+	1	2
n01023034	环境+变化+上+	3	5
n01023034	曾经+发生+	2	4
n01023034	在+地球+上+	3	4
n01023043	揭露+	1	2
n01023043	的+	1	1
n01023043	这+	1	1
n01023043	是+	1	1
n01023043	个+	1	1
n01023043	陨石+材料+	2	4
n01023043	很+可能+	2	3
n01023043	是+	1	1
n01023043	其中+	1	2
n01023043	高含量+的+	2	4
n01023043	铱+元素+	2	3
n01024010	从+	1	1
n01024010	地球+种子+长成+的+	4	7
n01024010	从+	1	1
n01024010	太空+种子+长成+的+	4	7
n01024010	超过+70％+	2	5
n01024010	植物+	1	2
n01024010	在+	1	1
n01024010	17+天+之后+	3	5
n01024010	存活+	1	2
n01024010	仅仅+	1	2
n01024010	略+高+于+	3	3
n01024010	植物+	1	2
n01024010	刚刚+超过+66％+	3	7
n01024013	进+	1	1
n01024013	一+步+	2	2
n01024013	的+	1	1
n01024013	可以+存储+在+	3	5
n01024013	国际+空间站+上+	3	6
n01024013	火箭+上+	2	3
n01024013	的+	1	1
n01024013	种子+	1	2
n01024013	并+飞行+	2	3
n01024013	六+个+月+	3	3
n01024013	在+地球+上+	3	4
n01024013	发芽+	1	2
n01024013	生长+的+	2	3
n01024013	从+	1	1
n01024013	该+实验+的+	3	4
n01024013	结果+提供+了+	3	5
n01024013	支持+	1	2
n01024013	而+	1	1
n01024013	不会+	1	2
n01024013	对+	1	1
n01024013	它们+	1	2
n01024013	能力+产生+	2	4
n01024013	任何+	1	2
n01024013	显著+影响+	2	4
n01024016	RHS+收集+了+	3	6
n01024016	意见+	1	2
n01024016	在+实验+中+	3	4
n01024016	的+	1	1
n01024016	学生+	1	2
n01024016	和+老师们+	2	4
n01024016	发来+的+	2	3
n01025025	她+说+	2	2
n01025025	购买+	1	2
n01025025	别人+	1	2
n01025025	身体+部位+	2	4
n01025025	的+	1	1
n01025025	和+穿戴+	2	3
n01025025	想法+	1	2
n01025025	仍旧+让+	2	3
n01025025	人+	1	1
n01025025	感觉+	1	2
n01025025	到+恶心+	2	3
n01025040	在+中国+	2	3
n01025040	放+在+	2	2
n01025040	化学浴+彻+	2	4
n01025040	中+	1	1
n01025040	底+去除+角质层+	3	6
n01025040	毛发+	1	2
n01025040	通常+是+	2	3
n01025040	塔尔罗+解释+	2	5
n01025040	说+	1	1
n01025045	纵观+历史+	2	4
n01025045	国际+	1	2
n01025045	头发+市场+上+	3	5
n01025045	一直+有+着+	3	4
n01025045	政治+层面+的+	3	5
n01025045	意义+	1	2
n01025045	Tarlo+说+	2	6
n01026004	帖子+上+	2	3
n01026004	写+着+	2	2
n01026004	使用+高激光束+	2	6
n01026004	我们+	1	2
n01026004	今晚+	1	2
n01026004	将+	1	1
n01026004	进行+处罚+	2	4
n01026016	深圳市+交警+	2	5
n01026016	以前+	1	2
n01026016	曾+选用+	2	3
n01026016	非+常规+处罚+	3	5
n01027007	这些+人+	2	3
n01027007	是+谁+	2	2
n01027030	今年+	1	2
n01027030	有关+	1	2
n01027030	民主+党+	2	3
n01027030	的+	1	1
n01027030	争论+	1	2
n01027030	一直+围绕+着+	3	5
n01027030	白人+	1	2
n01027030	男性+身分+	2	4
n01027041	我+	1	1
n01027041	事后+问+她+	3	4
n01027041	是不是+	1	3
n01027041	明白+	1	2
n01027041	为+什么+	2	3
n01027041	人们+	1	2
n01027041	会+投票+给+	3	4
n01027041	特朗普+	1	3
n01027049	不是+	1	2
n01027049	每个+人+	2	3
n01027049	都+	1	1
n01027049	可以+超越+它+	3	5
n01028022	幸运+的+	2	3
n01028022	当时+	1	2
n01028022	索尼+澳大利亚+	2	6
n01028022	有+	1	1
n01028022	人+觉得+	2	3
n01028022	嘿+	1	1
n01028022	顺便+说+	2	3
n01028022	一+下+	2	2
n01028022	你们+注意+到+	3	5
n01028022	这+	1	1
n01028022	一+点+	2	2
n01028022	吗+	1	1
n01028022	是+	1	1
n01028022	鲍尔+说+	2	3
n01029006	当+	1	1
n01029006	西格尔+描述+	2	5
n01029006	行动+	1	2
n01029006	时+	1	1
n01029006	俄罗斯+在+克里米亚+	3	8
n01029006	已+	1	1
n01029006	于+	1	1
n01029006	2014+年+	2	5
n01029006	被+吞并+	2	3
n01029006	的+	1	1
n01029006	他+	1	1
n01029006	将+	1	1
n01029006	之+	1	1
n01029006	描述+	1	2
n01029006	为+	1	1
n01029006	非常+合理+	2	4
n01029006	因而+登上+了+	3	5
n01029006	新闻+头条+	2	4
n01029007	在+那里+	2	3
n01029007	一+位+	2	2
n01029007	狂热+的+	2	3
n01029007	吉他手+他+	2	4
n01029007	同年+	1	2
n01029007	举办+了+	2	3
n01029007	演唱会+	1	3
n01029011	近年+	1	2
n01029011	亦+	1	1
n01029011	经常+前往+俄罗斯+	3	7
n01029011	西格尔+的+	2	4
n01029011	祖母+来+	2	3
n01029011	自+	1	1
n01029011	俄罗斯+	1	3
n01029011	远东+地区+的+	3	5
n01029011	符拉迪沃斯托克+	1	7
n01029011	而+	1	1
n01029011	他+自己+	2	3
n01029011	并+	1	1
n01029011	在+	1	1
n01029011	九+月+访问+了+	4	5
n01029011	堪察加+半岛+	2	5
n01029011	和+库页岛+	2	4
n01029014	西格尔+提出+	2	5
n01029014	在+首都+贝尔格莱德+	3	8
n01029014	开办+	1	2
n01029014	一+所+	2	2
n01029014	武术+学校+	2	4
n01029014	后+	1	1
n01029014	于+	1	1
n01029014	今年+	1	2
n01029014	较早+时候+	2	4
n01029014	被+授予+	2	3
n01029014	塞尔维亚+国籍+	2	6
n01030005	一+名+	2	2
n01030005	警方+发言人+告诉+美联社+	4	10
n01030005	发生+了+	2	3
n01030005	口角+	1	2
n01030005	继而+演变+为+	3	5
n01030005	语言+冲突+	2	4
n01030005	但+无+	2	2
n01030005	人员+伤亡+报告+	3	6
n01030006	卡隆+的+	2	3
n01030006	上+	1	1
n01030006	一+部+影片+	3	4
n01030006	是+	1	1
n01030006	奥斯卡+	1	3
n01030006	获奖+影片+地心+	3	6
n01030006	引力+	1	2
n01030006	据说+	1	2
n01030006	在+	1	1
n01030006	事故+发生+时+	3	5
n01030006	他+	1	1
n01030006	不+在+片场+	3	4
n01030008	据+	1	1
n01030008	市+公安局+	2	4
n01030008	所+述+	2	2
n01030008	自称+	1	2
n01030008	的+	1	1
n01030008	是+	1	1
n01030008	区+	1	1
n01030008	政府+机关+	2	4
n01030008	来到+片场+	2	4
n01030008	后+	1	1
n01030008	周二+	1	2
n01030008	一+大群+	2	3
n01030008	人+	1	1
n01030008	发生+打斗+	2	4
n01031005	付出+了+	2	3
n01031005	约+	1	1
n01031005	20+年+的+	3	4
n01031005	努力+	1	2
n01031005	研究+人员+	2	4
n01031005	研究+	1	2
n01031005	潜力+	1	2
n01031005	发展+	1	2
n01031005	男性+	1	2
n01031005	激素+避孕药+	2	5
n01031005	的+	1	1
n01031021	他+补充+	2	3
n01031021	说+	1	1
n01031021	寻找+	1	2
n01031021	男性+	1	2
n01031021	激素+	1	2
n01031021	避孕+方法+的+	3	5
n01031021	正确+组合+	2	4
n01031021	的+	1	1
n01031021	这+	1	1
n01031021	是+	1	1
n01031021	在+	1	1
n01031021	漫长+旅程+中+	3	5
n01031021	的+	1	1
n01031021	一+小步+	2	3
n01032032	但是+	1	2
n01032032	也+有+	2	2
n01032032	带有+	1	2
n01032032	宗教+信仰+	2	4
n01032032	的+	1	1
n01032032	根深蒂固+的+	2	5
n01032032	很多+	1	2
n01032032	MLA+反对+	2	5
n01032032	新+的+	2	2
n01032032	立法+	1	2
n01033005	研究+人员+说+	3	5
n01033005	分析+	1	2
n01033005	肿瘤+的+	2	3
n01033005	DNA+	1	3
n01033005	可能+有助+于+	3	5
n01033005	解释+	1	2
n01033005	其他+癌症+的+	3	5
n01033005	成因+	1	2
n01033012	该+分析+显示+了+	4	6
n01033012	在+	1	1
n01033012	总数+	1	2
n01033012	和+	1	1
n01033012	肿瘤+	1	2
n01033012	DNA+突变+的+	3	6
n01033012	数目+	1	2
n01033012	之间+	1	2
n01033012	的+	1	1
n01033012	直接+联系+	2	4
n01033012	一+生+中+	3	3
n01033012	吸烟+的+	2	3
n01033021	诸如+膀胱+	2	4
n01033021	的+	1	1
n01033021	然而+	1	2
n01033021	他们+	1	2
n01033021	未能+	1	2
n01033021	在+	1	1
n01033021	组织+中+	2	3
n01033021	找到+	1	2
n01033021	相同+的+	2	3
n01033021	趋势+	1	2
n01033021	它们+	1	2
n01033021	并+没有+	2	3
n01033021	直接+暴露+出+	3	5
n01033021	联系+	1	2
n01033028	在+	1	1
n01033028	剑桥+的+	2	3
n01033028	Papworth+	1	8
n01033028	和+Addenbrooke+	2	12
n01033028	医院+	1	2
n01033028	Pugh+女士+	2	6
n01033028	已经+	1	2
n01033028	接受+了+	2	3
n01033028	治疗+	1	2
n01033031	Pugh+	1	4
n01033031	女士+右肺+的+	3	5
n01033031	肿瘤+	1	2
n01033031	越来越+大+	2	4
n01033031	但+	1	1
n01033031	扫描+显示+	2	4
n01033031	因+此+	2	2
n01033031	她+	1	1
n01033031	要+离开+试验+	3	5
n01034033	如果+	1	2
n01034033	唐纳德+特朗普+	2	6
n01034033	成+为+	2	2
n01034033	总统+	1	2
n01034033	与+他+	2	2
n01034033	一道+推进+	2	4
n01034033	任何+	1	2
n01034033	共同+议程+	2	4
n01034033	现有+的+	2	3
n01034033	这里+的+	2	3
n01034033	政府+	1	2
n01034033	仍+	1	1
n01034033	将+	1	1
n01034033	要+	1	1
n01034033	以+确保+	2	3
n01034033	在+华盛顿+	2	4
n01034033	可以+	1	2
n01034033	维护+	1	2
n01034033	加拿大+的+	2	4
n01034033	企业+	1	2
